"reason"	"schemaname"	"tablename"	"indexname"	"index_scan_pct"	"scans_per_write"	"index_size"	"table_size"
"Never Used Indexes"	"public"	"reports_clean_20121203"	"reports_clean_20121203_arch_cores"	0.00	0.00	"88 MB"	"568 MB"
"Never Used Indexes"	"public"	"reports_clean_20111031"	"reports_clean_20111031_os_version_id"	0.00	0.00	"88 MB"	"655 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_product_version_id"	0.00	0.00	"88 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_20140428"	"reports_20140428_product_version"	0.00	0.00	"88 MB"	"1855 MB"
"Never Used Indexes"	"public"	"reports_clean_20121015"	"reports_clean_20121015_address_id"	0.00	0.00	"88 MB"	"648 MB"
"Never Used Indexes"	"public"	"reports_clean_20121203"	"reports_clean_20121203_address_id"	0.00	0.00	"88 MB"	"568 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_arch_cores"	0.00	0.00	"88 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_clean_20140203"	"reports_clean_20140203_signature_id"	0.00	0.00	"88 MB"	"615 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_os_name"	0.00	0.00	"88 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_clean_20111031"	"reports_clean_20111031_process_type"	0.00	0.00	"88 MB"	"655 MB"
"Never Used Indexes"	"public"	"reports_clean_20130708"	"reports_clean_20130708_hang_id"	0.00	0.00	"88 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_20140714"	"reports_20140714_product_version"	0.00	0.00	"88 MB"	"1855 MB"
"Never Used Indexes"	"public"	"reports_clean_20121203"	"reports_clean_20121203_os_name"	0.00	0.00	"88 MB"	"568 MB"
"Never Used Indexes"	"public"	"reports_clean_20121203"	"reports_clean_20121203_flash_version_id"	0.00	0.00	"88 MB"	"568 MB"
"Never Used Indexes"	"public"	"reports_clean_20121203"	"reports_clean_20121203_domain_id"	0.00	0.00	"88 MB"	"568 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_flash_version_id"	0.00	0.00	"88 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_release_channel"	0.00	0.00	"88 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_process_type"	0.00	0.00	"88 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_20140421"	"reports_20140421_product_version"	0.00	0.00	"87 MB"	"1851 MB"
"Never Used Indexes"	"public"	"reports_clean_20121015"	"reports_clean_20121015_domain_id"	0.00	0.00	"87 MB"	"648 MB"
"Never Used Indexes"	"public"	"reports_clean_20121203"	"reports_clean_20121203_os_version_id"	0.00	0.00	"87 MB"	"568 MB"
"Never Used Indexes"	"public"	"reports_clean_20121210"	"reports_clean_20121210_domain_id"	0.00	0.00	"87 MB"	"640 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_os_version_id"	0.00	0.00	"87 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_clean_20121203"	"reports_clean_20121203_release_channel"	0.00	0.00	"87 MB"	"568 MB"
"Never Used Indexes"	"public"	"reports_clean_20121203"	"reports_clean_20121203_process_type"	0.00	0.00	"87 MB"	"568 MB"
"Never Used Indexes"	"public"	"reports_clean_20121210"	"reports_clean_20121210_product_version_id"	0.00	0.00	"87 MB"	"640 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_signature_id"	0.00	0.00	"87 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_clean_20130701"	"reports_clean_20130701_arch_cores"	0.00	0.00	"87 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_sig_prod_date"	0.00	0.00	"86 MB"	"393 MB"
"Never Used Indexes"	"public"	"reports_clean_20120423"	"reports_clean_20120423_signature_id"	0.00	0.00	"86 MB"	"500 MB"
"Never Used Indexes"	"public"	"reports_20140414"	"reports_20140414_product_version"	0.00	0.00	"86 MB"	"1807 MB"
"Never Used Indexes"	"public"	"reports_clean_20121210"	"reports_clean_20121210_arch_cores"	0.00	0.00	"86 MB"	"640 MB"
"Never Used Indexes"	"public"	"reports_clean_20121210"	"reports_clean_20121210_os_name"	0.00	0.00	"86 MB"	"640 MB"
"Never Used Indexes"	"public"	"reports_clean_20121210"	"reports_clean_20121210_flash_version_id"	0.00	0.00	"86 MB"	"640 MB"
"Never Used Indexes"	"public"	"reports_clean_20121015"	"reports_clean_20121015_os_name"	0.00	0.00	"86 MB"	"648 MB"
"Never Used Indexes"	"public"	"reports_clean_20121015"	"reports_clean_20121015_product_version_id"	0.00	0.00	"86 MB"	"648 MB"
"Never Used Indexes"	"public"	"reports_clean_20120319"	"reports_clean_20120319_os_name"	0.00	0.00	"86 MB"	"600 MB"
"Never Used Indexes"	"public"	"reports_clean_20130624"	"reports_clean_20130624_arch_cores"	0.00	0.00	"86 MB"	"485 MB"
"Never Used Indexes"	"public"	"reports_clean_20121015"	"reports_clean_20121015_arch_cores"	0.00	0.00	"86 MB"	"648 MB"
"Never Used Indexes"	"public"	"reports_clean_20121119"	"reports_clean_20121119_signature_id"	0.00	0.00	"86 MB"	"602 MB"
"Never Used Indexes"	"public"	"reports_clean_20121210"	"reports_clean_20121210_os_version_id"	0.00	0.00	"86 MB"	"640 MB"
"Never Used Indexes"	"public"	"reports_clean_20120903"	"reports_clean_20120903_signature_id"	0.00	0.00	"85 MB"	"618 MB"
"Never Used Indexes"	"public"	"reports_clean_20121015"	"reports_clean_20121015_release_channel"	0.00	0.00	"85 MB"	"648 MB"
"Never Used Indexes"	"public"	"reports_20131104"	"reports_20131104_hangid"	0.00	0.00	"85 MB"	"2236 MB"
"Never Used Indexes"	"public"	"reports_clean_20121210"	"reports_clean_20121210_release_channel"	0.00	0.00	"85 MB"	"640 MB"
"Never Used Indexes"	"public"	"reports_clean_20120319"	"reports_clean_20120319_arch_cores"	0.00	0.00	"85 MB"	"600 MB"
"Never Used Indexes"	"public"	"reports_clean_20130812"	"reports_clean_20130812_hang_id"	0.00	0.00	"85 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20120319"	"reports_clean_20120319_flash_version_id"	0.00	0.00	"85 MB"	"600 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_address_id"	0.00	0.00	"85 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_clean_20120319"	"reports_clean_20120319_product_version_id"	0.00	0.00	"85 MB"	"600 MB"
"Never Used Indexes"	"public"	"reports_clean_20120319"	"reports_clean_20120319_os_version_id"	0.00	0.00	"85 MB"	"600 MB"
"Never Used Indexes"	"public"	"reports_clean_20121210"	"reports_clean_20121210_process_type"	0.00	0.00	"85 MB"	"640 MB"
"Never Used Indexes"	"public"	"reports_20140908"	"reports_20140908_hangid"	0.00	0.00	"85 MB"	"2225 MB"
"Never Used Indexes"	"public"	"reports_clean_20121015"	"reports_clean_20121015_flash_version_id"	0.00	0.00	"85 MB"	"648 MB"
"Never Used Indexes"	"public"	"reports_20131118"	"reports_20131118_hangid"	0.00	0.00	"85 MB"	"2180 MB"
"Never Used Indexes"	"public"	"reports_clean_20121015"	"reports_clean_20121015_process_type"	0.00	0.00	"85 MB"	"648 MB"
"Never Used Indexes"	"public"	"reports_clean_20120319"	"reports_clean_20120319_release_channel"	0.00	0.00	"85 MB"	"600 MB"
"Never Used Indexes"	"public"	"reports_clean_20120319"	"reports_clean_20120319_process_type"	0.00	0.00	"85 MB"	"600 MB"
"Never Used Indexes"	"public"	"reports_clean_20130923"	"reports_clean_20130923_product_version_id"	0.00	0.00	"85 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20121015"	"reports_clean_20121015_os_version_id"	0.00	0.00	"85 MB"	"648 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_domain_id"	0.00	0.00	"85 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_product_version_id"	0.00	0.00	"85 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_20140203"	"reports_20140203_hangid"	0.00	0.00	"85 MB"	"2153 MB"
"Never Used Indexes"	"public"	"reports_20131111"	"reports_20131111_hangid"	0.00	0.00	"85 MB"	"2220 MB"
"Never Used Indexes"	"public"	"reports_clean_20130923"	"reports_clean_20130923_signature_id"	0.00	0.00	"85 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_flash_version_id"	0.00	0.00	"85 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_signature_id"	0.00	0.00	"84 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_os_name"	0.00	0.00	"84 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_release_channel"	0.00	0.00	"84 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_process_type"	0.00	0.00	"84 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_20140210"	"reports_20140210_hangid"	0.00	0.00	"84 MB"	"2157 MB"
"Never Used Indexes"	"public"	"reports_clean_20120903"	"reports_clean_20120903_address_id"	0.00	0.00	"84 MB"	"618 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_os_version_id"	0.00	0.00	"84 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_clean_20120305"	"reports_clean_20120305_hang_id"	0.00	0.00	"84 MB"	"450 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_domain_id"	0.00	0.00	"83 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_clean_20121119"	"reports_clean_20121119_address_id"	0.00	0.00	"83 MB"	"602 MB"
"Never Used Indexes"	"public"	"reports_clean_20120227"	"reports_clean_20120227_sig_prod_date"	0.00	0.00	"83 MB"	"371 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_product_version_id"	0.00	0.00	"83 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_signature_id"	0.00	0.00	"83 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_clean_20140203"	"reports_clean_20140203_address_id"	0.00	0.00	"83 MB"	"615 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_product_version_id"	0.00	0.00	"83 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_signature_id"	0.00	0.00	"83 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_clean_20131104"	"reports_clean_20131104_hang_id"	0.00	0.00	"83 MB"	"508 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_arch_cores"	0.00	0.00	"83 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_clean_20120903"	"reports_clean_20120903_domain_id"	0.00	0.00	"83 MB"	"618 MB"
"Never Used Indexes"	"public"	"reports_clean_20131118"	"reports_clean_20131118_hang_id"	0.00	0.00	"83 MB"	"527 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_flash_version_id"	0.00	0.00	"83 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_clean_20120319"	"reports_clean_20120319_signature_id"	0.00	0.00	"83 MB"	"600 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_os_name"	0.00	0.00	"83 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_20140120"	"reports_20140120_hangid"	0.00	0.00	"83 MB"	"2109 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_flash_version_id"	0.00	0.00	"83 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_20140127"	"reports_20140127_hangid"	0.00	0.00	"83 MB"	"2104 MB"
"Never Used Indexes"	"public"	"reports_20131028"	"reports_20131028_hangid"	0.00	0.00	"83 MB"	"2146 MB"
"Never Used Indexes"	"public"	"reports_20140217"	"reports_20140217_hangid"	0.00	0.00	"83 MB"	"2143 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_domain_id"	0.00	0.00	"83 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_clean_20121119"	"reports_clean_20121119_arch_cores"	0.00	0.00	"83 MB"	"602 MB"
"Never Used Indexes"	"public"	"reports_clean_20140203"	"reports_clean_20140203_product_version_id"	0.00	0.00	"82 MB"	"615 MB"
"Never Used Indexes"	"public"	"reports_20140623"	"reports_20140623_hangid"	0.00	0.00	"82 MB"	"2209 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_process_type"	0.00	0.00	"82 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_os_name"	0.00	0.00	"82 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_os_version_id"	0.00	0.00	"82 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_release_channel"	0.00	0.00	"82 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_address_id"	0.00	0.00	"82 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_clean_20130923"	"reports_clean_20130923_arch_cores"	0.00	0.00	"82 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20121119"	"reports_clean_20121119_domain_id"	0.00	0.00	"82 MB"	"602 MB"
"Never Used Indexes"	"public"	"reports_clean_20130923"	"reports_clean_20130923_flash_version_id"	0.00	0.00	"82 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20120903"	"reports_clean_20120903_product_version_id"	0.00	0.00	"82 MB"	"618 MB"
"Never Used Indexes"	"public"	"reports_clean_20131111"	"reports_clean_20131111_hang_id"	0.00	0.00	"82 MB"	"504 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_release_channel"	0.00	0.00	"82 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_clean_20120423"	"reports_clean_20120423_address_id"	0.00	0.00	"82 MB"	"500 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_process_type"	0.00	0.00	"82 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_clean_20120319"	"reports_clean_20120319_domain_id"	0.00	0.00	"82 MB"	"600 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_os_version_id"	0.00	0.00	"82 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_clean_20120827"	"reports_clean_20120827_signature_id"	0.00	0.00	"82 MB"	"594 MB"
"Never Used Indexes"	"public"	"reports_clean_20130923"	"reports_clean_20130923_release_channel"	0.00	0.00	"82 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20140908"	"reports_clean_20140908_signature_id"	0.00	0.00	"82 MB"	"616 MB"
"Never Used Indexes"	"public"	"reports_clean_20130527"	"reports_clean_20130527_signature_id"	0.00	0.00	"82 MB"	"558 MB"
"Never Used Indexes"	"public"	"reports_clean_20120903"	"reports_clean_20120903_os_name"	0.00	0.00	"82 MB"	"618 MB"
"Never Used Indexes"	"public"	"reports_clean_20130923"	"reports_clean_20130923_os_name"	0.00	0.00	"82 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20120903"	"reports_clean_20120903_arch_cores"	0.00	0.00	"82 MB"	"618 MB"
"Never Used Indexes"	"public"	"reports_clean_20121119"	"reports_clean_20121119_product_version_id"	0.00	0.00	"82 MB"	"602 MB"
"Never Used Indexes"	"public"	"reports_clean_20120903"	"reports_clean_20120903_flash_version_id"	0.00	0.00	"81 MB"	"618 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_domain_id"	0.00	0.00	"81 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_clean_20130923"	"reports_clean_20130923_os_version_id"	0.00	0.00	"81 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_address_id"	0.00	0.00	"81 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_clean_20130624"	"reports_clean_20130624_hang_id"	0.00	0.00	"81 MB"	"485 MB"
"Never Used Indexes"	"public"	"reports_clean_20130923"	"reports_clean_20130923_process_type"	0.00	0.00	"81 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20140210"	"reports_clean_20140210_hang_id"	0.00	0.00	"81 MB"	"534 MB"
"Never Used Indexes"	"public"	"reports_20131209"	"reports_20131209_hangid"	0.00	0.00	"81 MB"	"2050 MB"
"Never Used Indexes"	"public"	"reports_clean_20121119"	"reports_clean_20121119_os_name"	0.00	0.00	"81 MB"	"602 MB"
"Never Used Indexes"	"public"	"reports_clean_20120903"	"reports_clean_20120903_release_channel"	0.00	0.00	"81 MB"	"618 MB"
"Never Used Indexes"	"public"	"reports_clean_20121119"	"reports_clean_20121119_flash_version_id"	0.00	0.00	"81 MB"	"602 MB"
"Never Used Indexes"	"public"	"reports_clean_20120903"	"reports_clean_20120903_os_version_id"	0.00	0.00	"81 MB"	"618 MB"
"Never Used Indexes"	"public"	"reports_20131021"	"reports_20131021_hangid"	0.00	0.00	"81 MB"	"2093 MB"
"Never Used Indexes"	"public"	"reports_clean_20120903"	"reports_clean_20120903_process_type"	0.00	0.00	"81 MB"	"618 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_address_id"	0.00	0.00	"81 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_20131202"	"reports_20131202_hangid"	0.00	0.00	"81 MB"	"2051 MB"
"Never Used Indexes"	"public"	"reports_clean_20121119"	"reports_clean_20121119_release_channel"	0.00	0.00	"81 MB"	"602 MB"
"Never Used Indexes"	"public"	"reports_clean_20121119"	"reports_clean_20121119_os_version_id"	0.00	0.00	"81 MB"	"602 MB"
"Never Used Indexes"	"public"	"reports_clean_20130923"	"reports_clean_20130923_address_id"	0.00	0.00	"81 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20130701"	"reports_clean_20130701_hang_id"	0.00	0.00	"81 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20121119"	"reports_clean_20121119_process_type"	0.00	0.00	"81 MB"	"602 MB"
"Never Used Indexes"	"public"	"reports_20140317"	"reports_20140317_hangid"	0.00	0.00	"81 MB"	"2105 MB"
"Never Used Indexes"	"public"	"reports_clean_20120423"	"reports_clean_20120423_product_version_id"	0.00	0.00	"81 MB"	"500 MB"
"Never Used Indexes"	"public"	"reports_20130930"	"reports_20130930_hangid"	0.00	0.00	"80 MB"	"2023 MB"
"Never Used Indexes"	"public"	"reports_clean_20140120"	"reports_clean_20140120_hang_id"	0.00	0.00	"80 MB"	"524 MB"
"Never Used Indexes"	"public"	"reports_clean_20120827"	"reports_clean_20120827_address_id"	0.00	0.00	"80 MB"	"594 MB"
"Never Used Indexes"	"public"	"reports_clean_20130923"	"reports_clean_20130923_domain_id"	0.00	0.00	"80 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20140127"	"reports_clean_20140127_os_name"	0.00	0.00	"80 MB"	"523 MB"
"Never Used Indexes"	"public"	"reports_clean_20140127"	"reports_clean_20140127_arch_cores"	0.00	0.00	"80 MB"	"523 MB"
"Never Used Indexes"	"public"	"reports_clean_20140623"	"reports_clean_20140623_hang_id"	0.00	0.00	"80 MB"	"543 MB"
"Never Used Indexes"	"public"	"reports_clean_20140127"	"reports_clean_20140127_product_version_id"	0.00	0.00	"80 MB"	"523 MB"
"Never Used Indexes"	"public"	"reports_clean_20120430"	"reports_clean_20120430_hang_id"	0.00	0.00	"80 MB"	"396 MB"
"Never Used Indexes"	"public"	"reports_clean_20131028"	"reports_clean_20131028_hang_id"	0.00	0.00	"80 MB"	"488 MB"
"Never Used Indexes"	"public"	"reports_clean_20140127"	"reports_clean_20140127_build_type"	0.00	0.00	"80 MB"	"523 MB"
"Never Used Indexes"	"public"	"reports_clean_20121126"	"reports_clean_20121126_signature_id"	0.00	0.00	"80 MB"	"562 MB"
"Never Used Indexes"	"public"	"reports_clean_20140127"	"reports_clean_20140127_os_version_id"	0.00	0.00	"80 MB"	"523 MB"
"Never Used Indexes"	"public"	"reports_clean_20120326"	"reports_clean_20120326_hang_id"	0.00	0.00	"80 MB"	"422 MB"
"Never Used Indexes"	"public"	"reports_clean_20140217"	"reports_clean_20140217_hang_id"	0.00	0.00	"80 MB"	"527 MB"
"Never Used Indexes"	"public"	"reports_20140915"	"reports_20140915_hangid"	0.00	0.00	"80 MB"	"2096 MB"
"Never Used Indexes"	"public"	"reports_20131014"	"reports_20131014_hangid"	0.00	0.00	"80 MB"	"1998 MB"
"Never Used Indexes"	"public"	"reports_clean_20140203"	"reports_clean_20140203_arch_cores"	0.00	0.00	"80 MB"	"615 MB"
"Never Used Indexes"	"public"	"reports_clean_20130708"	"reports_clean_20130708_arch_cores"	0.00	0.00	"80 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_clean_20140127"	"reports_clean_20140127_flash_version_id"	0.00	0.00	"80 MB"	"523 MB"
"Never Used Indexes"	"public"	"reports_clean_20140908"	"reports_clean_20140908_address_id"	0.00	0.00	"80 MB"	"616 MB"
"Never Used Indexes"	"public"	"reports_20140113"	"reports_20140113_hangid"	0.00	0.00	"80 MB"	"2029 MB"
"Never Used Indexes"	"public"	"reports_clean_20140127"	"reports_clean_20140127_process_type"	0.00	0.00	"80 MB"	"523 MB"
"Never Used Indexes"	"public"	"reports_clean_20120820"	"reports_clean_20120820_signature_id"	0.00	0.00	"80 MB"	"576 MB"
